Writing Counter to a file:
Links  = 5041
Nodes  = 71
C_In   = 0
C_Out  = 0
Graphs = 0
Live_Graphs  = 0
Virgin_Nodes = 0
TSP_Cost_Out = 0
TSP_Cost_In  = 0
Sort = 0
Writing Counter to a file:
Links  = 5041
Nodes  = 71
C_In   = 0
C_Out  = 0
Graphs = 0
Live_Graphs  = 0
Virgin_Nodes = 0
TSP_Cost_Out = 0
TSP_Cost_In  = 0
Sort = 0
***********************************************************
          L I N K     A R R A Y    D A T A 
***********************************************************
    From_Node    To_Node     Length 
    ==========  ==========  ========== 
         1           1  1.84467e+19
         1           2          26
         1           3          46
         1           4          74
         1           5          82
         1           6          65
         1           7          90
         1           8         104
         1           9         102
         1          10         100
         1          11         147
         1          12         134
         1          13          90
         1          14          75
         1          15          69
         1          16         106
         1          17         117
         1          18          42
         1          19          71
         1          20          96
         1          21         158
         1          22          89
         1          23          76
         1          24         125
         1          25          38
         1          26          40
         1          27          58
         1          28          59
         1          29          13
         1          30          38
         1          31          31
         1          32          22
         1          33         103
         1          34         143
         1          35         106
         1          36          94
         1          37         137
         1          38         104
         1          39         123
         1          40         140
         1          41          98
         1          42          70
         1          43          58
         1          44          38
         1          45          30
         1          46          48
         1          47          67
         1          48         118
         1          49         120
         1          50         105
         1          51         149
         1          52         140
         1          53         100
         1          54          55
         1          55         115
         1          56         141
         1          57          94
         1          58          93
         1          59         122
         1          60         113
         1          61         162
         1          62         154
         1          63          76
         1          64         118
         1          65          36
         1          66          21
         1          67          62
         1          68         165
         1          69          92
         1          70          94
         1          71          66
         2           1          66
         2           2  1.84467e+19
         2           3          20
         2           4          48
         2           5          56
         2           6          39
         2           7         126
         2           8          81
         2           9          76
         2          10         109
         2          11         156
         2          12         140
         2          13         156
         2          14         141
         2          15         135
         2          16         172
         2          17         183
         2          18         108
         2          19         137
         2          20         162
         2          21         224
         2          22         155
         2          23         142
         2          24         190
         2          25         104
         2          26          76
         2          27         124
         2          28          95
         2          29          79
         2          30         104
         2          31          97
         2          32          88
         2          33         130
         2          34         176
         2          35         133
         2          36         121
         2          37         164
         2          38         131
         2          39         150
         2          40         167
         2          41         125
         2          42          97
         2          43          85
         2          44          65
         2          45          57
         2          46          75
         2          47          94
         2          48         145
         2          49         147
         2          50         132
         2          51         160
         2          52         151
         2          53          80
         2          54          82
         2          55         142
         2          56         162
         2          57          74
         2          58          67
         2          59          96
         2          60          87
         2          61         189
         2          62         128
         2          63         103
         2          64         145
         2          65         102
         2          66          66
         2          67         128
         2          68         176
         2          69         119
         2          70         121
         2          71          40
         3           1          46
         3           2          53
         3           3  1.84467e+19
         3           4          28
         3           5          36
         3           6          19
         3           7         106
         3           8          61
         3           9          56
         3          10          89
         3          11         136
         3          12         120
         3          13         136
         3          14         121
         3          15         115
         3          16         152
         3          17         163
         3          18          88
         3          19         117
         3          20         142
         3          21         204
         3          22         135
         3          23         122
         3          24         170
         3          25          84
         3          26          56
         3          27         104
         3          28          75
         3          29          59
         3          30          84
         3          31          77
         3          32          68
         3          33         110
         3          34         156
         3          35         113
         3          36         101
         3          37         144
         3          38         111
         3          39         130
         3          40         147
         3          41         105
         3          42          77
         3          43          65
         3          44          45
         3          45          37
         3          46          55
         3          47          74
         3          48         125
         3          49         127
         3          50         112
         3          51         140
         3          52         131
         3          53          60
         3          54          62
         3          55         122
         3          56         142
         3          57          54
         3          58          47
         3          59          76
         3          60          67
         3          61         169
         3          62         108
         3          63          83
         3          64         125
         3          65          82
         3          66          46
         3          67         108
         3          68         156
         3          69          99
         3          70         101
         3          71          20
         4           1          73
         4           2          87
         4           3          72
         4           4  1.84467e+19
         4           5          30
         4           6          46
         4           7         133
         4           8          55
         4           9          50
         4          10          83
         4          11         130
         4          12         114
         4          13         158
         4          14         117
         4          15         137
         4          16         174
         4          17         185
         4          18         115
         4          19         144
         4          20         169
         4          21         231
         4          22         162
         4          23         149
         4          24         198
         4          25         111
         4          26          83
         4          27         131
         4          28         102
         4          29          86
         4          30         111
         4          31         104
         4          32          95
         4          33         176
         4          34         216
         4          35         179
         4          36         167
         4          37         210
         4          38         176
         4          39         195
         4          40         182
         4          41         140
         4          42         143
         4          43         131
         4          44         111
         4          45         103
         4          46         121
         4          47         109
         4          48         160
         4          49         162
         4          50         147
         4          51         131
         4          52         122
         4          53          94
         4          54         113
         4          55         131
         4          56         133
         4          57          56
         4          58          38
         4          59          67
         4          60          39
         4          61         235
         4          62          99
         4          63         118
         4          64         190
         4          65         109
         4          66          94
         4          67         135
         4          68         147
         4          69         162
         4          70         167
         4          71          70
         5           1          43
         5           2          57
         5           3          42
         5           4          70
         5           5  1.84467e+19
         5           6          16
         5           7         103
         5           8          25
         5           9          20
         5          10          53
         5          11         100
         5          12          84
         5          13         128
         5          14          87
         5          15         107
         5          16         144
         5          17         155
         5          18          85
         5          19         114
         5          20         139
         5          21         201
         5          22         132
         5          23         119
         5          24         168
         5          25          81
         5          26          53
         5          27         101
         5          28          72
         5          29          56
         5          30          81
         5          31          74
         5          32          65
         5          33         146
         5          34         186
         5          35         149
         5          36         137
         5          37         180
         5          38         147
         5          39         166
         5          40         183
         5          41         141
         5          42         113
         5          43         101
         5          44          81
         5          45          73
         5          46          91
         5          47         110
         5          48         161
         5          49         163
         5          50         148
         5          51         164
         5          52         155
         5          53         102
         5          54          98
         5          55         158
         5          56         166
         5          57          89
         5          58          71
         5          59         100
         5          60          42
         5          61         205
         5          62         109
         5          63         119
         5          64         161
         5          65          79
         5          66          64
         5          67         105
         5          68         180
         5          69         135
         5          70         137
         5          71          62
         6           1          27
         6           2          41
         6           3          26
         6           4          54
         6           5          62
         6           6  1.84467e+19
         6           7          87
         6           8          87
         6           9          82
         6          10          97
         6          11         144
         6          12         131
         6          13         117
         6          14         102
         6          15          96
         6          16         133
         6          17         144
         6          18          69
         6          19          98
         6          20         123
         6          21         185
         6          22         116
         6          23         103
         6          24         152
         6          25          65
         6          26          37
         6          27          85
         6          28          56
         6          29          40
         6          30          65
         6          31          58
         6          32          49
         6          33         130
         6          34         170
         6          35         133
         6          36         121
         6          37         164
         6          38         131
         6          39         150
         6          40         167
         6          41         125
         6          42          97
         6          43          85
         6          44          65
         6          45          57
         6          46          75
         6          47          94
         6          48         145
         6          49         147
         6          50         132
         6          51         166
         6          52         157
         6          53          86
         6          54          82
         6          55         142
         6          56         168
         6          57          80
         6          58          73
         6          59         102
         6          60          93
         6          61         189
         6          62         134
         6          63         103
         6          64         145
         6          65          63
         6          66          48
         6          67          89
         6          68         182
         6          69         119
         6          70         121
         6          71          46
         7           1         129
         7           2         155
         7           3         175
         7           4         203
         7           5         199
         7           6         194
         7           7  1.84467e+19
         7           8          14
         7           9         180
         7          10          38
         7          11          85
         7          12          72
         7          13          95
         7          14          54
         7          15          74
         7          16         111
         7          17         122
         7          18          87
         7          19         116
         7          20         141
         7          21         186
         7          22         134
         7          23         146
         7          24         195
         7          25         117
         7          26         117
         7          27         137
         7          28          65
         7          29         116
         7          30         148
         7          31         155
         7          32         151
         7          33         218
         7          34         213
         7          35         235
         7          36         223
         7          37         266
         7          38         233
         7          39         252
         7          40         269
         7          41         227
         7          42         199
         7          43         187
         7          44         167
         7          45         159
         7          46         177
         7          47         196
         7          48         247
         7          49         249
         7          50         234
         7          51         260
         7          52         251
         7          53         229
         7          54         184
         7          55         244
         7          56         262
         7          57         204
         7          58         186
         7          59         155
         7          60         158
         7          61         255
         7          62         157
         7          63         205
         7          64         247
         7          65          93
         7          66         150
         7          67          80
         7          68         276
         7          69         221
         7          70         223
         7          71         195
         8           1         137
         8           2         163
         8           3         183
         8           4         211
         8           5         189
         8           6         202
         8           7         104
         8           8  1.84467e+19
         8           9         170
         8          10          28
         8          11          75
         8          12          62
         8          13         103
         8          14          62
         8          15          82
         8          16         119
         8          17         130
         8          18          95
         8          19         124
         8          20         149
         8          21         194
         8          22         142
         8          23         154
         8          24         203
         8          25         125
         8          26         125
         8          27         145
         8          28          73
         8          29         124
         8          30         156
         8          31         163
         8          32         159
         8          33         226
         8          34         221
         8          35         243
         8          36         231
         8          37         274
         8          38         241
         8          39         260
         8          40         277
         8          41         235
         8          42         207
         8          43         195
         8          44         175
         8          45         167
         8          46         185
         8          47         204
         8          48         255
         8          49         257
         8          50         242
         8          51         250
         8          52         241
         8          53         232
         8          54         192
         8          55         250
         8          56         252
         8          57         194
         8          58         176
         8          59         145
         8          60         148
         8          61         263
         8          62         147
         8          63         213
         8          64         255
         8          65         101
         8          66         158
         8          67          88
         8          68         266
         8          69         229
         8          70         231
         8          71         203
         9           1         106
         9           2         120
         9           3         105
         9           4          91
         9           5          63
         9           6          79
         9           7         109
         9           8           5
         9           9  1.84467e+19
         9          10          33
         9          11          80
         9          12          64
         9          13         108
         9          14          67
         9          15          87
         9          16         124
         9          17         135
         9          18         100
         9          19         129
         9          20         154
         9          21         199
         9          22         147
         9          23         159
         9          24         208
         9          25         130
         9          26         116
         9          27         150
         9          28          78
         9          29         119
         9          30         144
         9          31         137
         9          32         128
         9          33         209
         9          34         226
         9          35         212
         9          36         200
         9          37         238
         9          38         189
         9          39         208
         9          40         195
         9          41         153
         9          42         176
         9          43         164
         9          44         144
         9          45         136
         9          46         154
         9          47         122
         9          48         173
         9          49         175
         9          50         160
         9          51         144
         9          52         135
         9          53         107
         9          54         126
         9          55         144
         9          56         146
         9          57          69
         9          58          51
         9          59          80
         9          60          22
         9          61         268
         9          62          89
         9          63         131
         9          64         203
         9          65         106
         9          66         127
         9          67          93
         9          68         160
         9          69         175
         9          70         200
         9          71          83
        10           1         109
        10           2         135
        10           3         155
        10           4         183
        10           5         161
        10           6         174
        10           7          76
        10           8          81
        10           9         142
        10          10  1.84467e+19
        10          11          47
        10          12          34
        10          13          75
        10          14          34
        10          15          54
        10          16          91
        10          17         102
        10          18          67
        10          19          96
        10          20         121
        10          21         166
        10          22         114
        10          23         126
        10          24         175
        10          25          97
        10          26          97
        10          27         117
        10          28          45
        10          29          96
        10          30         128
        10          31         135
        10          32         131
        10          33         198
        10          34         193
        10          35         215
        10          36         203
        10          37         246
        10          38         213
        10          39         232
        10          40         249
        10          41         207
        10          42         179
        10          43         167
        10          44         147
        10          45         139
        10          46         157
        10          47         176
        10          48         227
        10          49         229
        10          50         214
        10          51         222
        10          52         213
        10          53         204
        10          54         164
        10          55         222
        10          56         224
        10          57         166
        10          58         148
        10          59         117
        10          60         120
        10          61         235
        10          62         119
        10          63         185
        10          64         227
        10          65          73
        10          66         130
        10          67          60
        10          68         238
        10          69         201
        10          70         203
        10          71         175
        11           1         157
        11           2         171
        11           3         156
        11           4         141
        11           5         114
        11           6         130
        11           7         136
        11           8          34
        11           9          95
        11          10          60
        11          11  1.84467e+19
        11          12          40
        11          13         135
        11          14          94
        11          15         114
        11          16         151
        11          17         162
        11          18         127
        11          19         156
        11          20         181
        11          21         226
        11          22         174
        11          23         186
        11          24         235
        11          25         157
        11          26         157
        11          27         177
        11          28         105
        11          29         156
        11          30         188
        11          31         188
        11          32         179
        11          33         258
        11          34         253
        11          35         263
        11          36         251
        11          37         288
        11          38         239
        11          39         258
        11          40         245
        11          41         203
        11          42         227
        11          43         215
        11          44         195
        11          45         187
        11          46         205
        11          47         172
        11          48         223
        11          49         207
        11          50         210
        11          51         175
        11          52         166
        11          53         157
        11          54         176
        11          55         175
        11          56         177
        11          57         119
        11          58         101
        11          59          70
        11          60          73
        11          61         295
        11          62          72
        11          63         181
        11          64         253
        11          65         133
        11          66         178
        11          67         120
        11          68         191
        11          69         225
        11          70         251
        11          71         133
        12           1         143
        12           2         169
        12           3         174
        12           4         159
        12           5         132
        12           6         148
        12           7         110
        12           8          65
        12           9         113
        12          10          34
        12          11          31
        12          12  1.84467e+19
        12          13         102
        12          14          68
        12          15          88
        12          16         122
        12          17         133
        12          18         101
        12          19         130
        12          20         155
        12          21         197
        12          22         148
        12          23         160
        12          24         209
        12          25         131
        12          26         131
        12          27         151
        12          28          79
        12          29         130
        12          30         162
        12          31         169
        12          32         165
        12          33         232
        12          34         227
        12          35         249
        12          36         237
        12          37         280
        12          38         247
        12          39         266
        12          40         263
        12          41         221
        12          42         213
        12          43         201
        12          44         181
        12          45         173
        12          46         191
        12          47         190
        12          48         241
        12          49         225
        12          50         228
        12          51         193
        12          52         184
        12          53         175
        12          54         194
        12          55         193
        12          56         195
        12          57         137
        12          58         119
        12          59          88
        12          60          91
        12          61         269
        12          62          90
        12          63         199
        12          64         261
        12          65         107
        12          66         164
        12          67          94
        12          68         209
        12          69         235
        12          70         237
        12          71         151
        13           1         117
        13           2         143
        13           3         163
        13           4         191
        13           5         199
        13           6         182
        13           7          84
        13           8          98
        13           9         204
        13          10          73
        13          11         109
        13          12          91
        13          13  1.84467e+19
        13          14          42
        13          15          51
        13          16          44
        13          17          55
        13          18          75
        13          19          90
        13          20          96
        13          21         119
        13          22         108
        13          23         120
        13          24         165
        13          25         105
        13          26         105
        13          27         125
        13          28          53
        13          29         104
        13          30         136
        13          31         143
        13          32         139
        13          33         192
        13          34         187
        13          35         211
        13          36         204
        13          37         242
        13          38         221
        13          39         240
        13          40         257
        13          41         215
        13          42         187
        13          43         175
        13          44         155
        13          45         147
        13          46         165
        13          47         184
        13          48         235
        13          49         237
        13          50         222
        13          51         266
        13          52         257
        13          53         217
        13          54         172
        13          55         232
        13          56         258
        13          57         211
        13          58         210
        13          59         179
        13          60         182
        13          61         228
        13          62         181
        13          63         193
        13          64         235
        13          65          81
        13          66         138
        13          67          68
        13          68         282
        13          69         209
        13          70         211
        13          71         183
        14           1          75
        14           2         101
        14           3         121
        14           4         149
        14           5         157
        14           6         140
        14           7          42
        14           8          56
        14           9         176
        14          10          34
        14          11          81
        14          12          68
        14          13          41
        14          14  1.84467e+19
        14          15          20
        14          16          57
        14          17          68
        14          18          33
        14          19          62
        14          20          87
        14          21         132
        14          22          80
        14          23          92
        14          24         141
        14          25          63
        14          26          63
        14          27          83
        14          28          11
        14          29          62
        14          30          94
        14          31         101
        14          32          97
        14          33         164
        14          34         159
        14          35         181
        14          36         169
        14          37         212
        14          38         179
        14          39         198
        14          40         215
        14          41         173
        14          42         145
        14          43         133
        14          44         113
        14          45         105
        14          46         123
        14          47         142
        14          48         193
        14          49         195
        14          50         180
        14          51         224
        14          52         215
        14          53         175
        14          54         130
        14          55         190
        14          56         216
        14          57         169
        14          58         168
        14          59         151
        14          60         154
        14          61         201
        14          62         153
        14          63         151
        14          64         193
        14          65          39
        14          66          96
        14          67          26
        14          68         240
        14          69         167
        14          70         169
        14          71         141
        15           1          95
        15           2         121
        15           3         141
        15           4         169
        15           5         177
        15           6         160
        15           7          62
        15           8          76
        15           9         196
        15          10          54
        15          11         101
        15          12          88
        15          13          21
        15          14          20
        15          15  1.84467e+19
        15          16          37
        15          17          48
        15          18          53
        15          19          82
        15          20          89
        15          21         112
        15          22         100
        15          23         112
        15          24         158
        15          25          83
        15          26          83
        15          27         103
        15          28          31
        15          29          82
        15          30         114
        15          31         121
        15          32         117
        15          33         184
        15          34         179
        15          35         201
        15          36         189
        15          37         232
        15          38         199
        15          39         218
        15          40         235
        15          41         193
        15          42         165
        15          43         153
        15          44         133
        15          45         125
        15          46         143
        15          47         162
        15          48         213
        15          49         215
        15          50         200
        15          51         244
        15          52         235
        15          53         195
        15          54         150
        15          55         210
        15          56         236
        15          57         189
        15          58         188
        15          59         171
        15          60         174
        15          61         221
        15          62         173
        15          63         171
        15          64         213
        15          65          59
        15          66         116
        15          67          46
        15          68         260
        15          69         187
        15          70         189
        15          71         161
        16           1          90
        16           2         116
        16           3         136
        16           4         164
        16           5         172
        16           6         155
        16           7          99
        16           8         113
        16           9         192
        16          10          91
        16          11         138
        16          12         122
        16          13          44
        16          14          57
        16          15          37
        16          16  1.84467e+19
        16          17          11
        16          18          48
        16          19          46
        16          20          52
        16          21          75
        16          22          64
        16          23          76
        16          24         121
        16          25          78
        16          26          78
        16          27          98
        16          28          68
        16          29          77
        16          30         109
        16          31         116
        16          32         112
        16          33         148
        16          34         143
        16          35         167
        16          36         160
        16          37         198
        16          38         194
        16          39         213
        16          40         230
        16          41         188
        16          42         160
        16          43         148
        16          44         128
        16          45         120
        16          46         138
        16          47         157
        16          48         208
        16          49         210
        16          50         195
        16          51         239
        16          52         230
        16          53         190
        16          54         145
        16          55         205
        16          56         231
        16          57         184
        16          58         183
        16          59         208
        16          60         203
        16          61         184
        16          62         210
        16          63         166
        16          64         208
        16          65          54
        16          66         111
        16          67          68
        16          68         255
        16          69         182
        16          70         178
        16          71         156
        17           1          79
        17           2         105
        17           3         125
        17           4         153
        17           5         161
        17           6         144
        17           7          99
        17           8         113
        17           9         181
        17          10          91
        17          11         138
        17          12         125
        17          13          58
        17          14          57
        17          15          37
        17          16          54
        17          17  1.84467e+19
        17          18          37
        17          19          35
        17          20          41
        17          21         103
        17          22          53
        17          23          65
        17          24         114
        17          25          67
        17          26          67
        17          27          87
        17          28          68
        17          29          66
        17          30          98
        17          31         105
        17          32         101
        17          33         137
        17          34         132
        17          35         156
        17          36         149
        17          37         187
        17          38         183
        17          39         202
        17          40         219
        17          41         177
        17          42         149
        17          43         137
        17          44         117
        17          45         109
        17          46         127
        17          47         146
        17          48         197
        17          49         199
        17          50         184
        17          51         228
        17          52         219
        17          53         179
        17          54         134
        17          55         194
        17          56         220
        17          57         173
        17          58         172
        17          59         201
        17          60         192
        17          61         174
        17          62         210
        17          63         155
        17          64         197
        17          65          43
        17          66         100
        17          67          57
        17          68         244
        17          69         171
        17          70         167
        17          71         145
        18           1          42
        18           2          68
        18           3          88
        18           4         116
        18           5         124
        18           6         107
        18           7          75
        18           8          89
        18           9         144
        18          10          67
        18          11         114
        18          12         101
        18          13          48
        18          14          33
        18          15          27
        18          16          64
        18          17          75
        18          18  1.84467e+19
        18          19          29
        18          20          54
        18          21         116
        18          22          47
        18          23          59
        18          24         108
        18          25          30
        18          26          30
        18          27          50
