Writing Counter to a file:
Links  = 1849
Nodes  = 43
C_In   = 0
C_Out  = 0
Graphs = 0
Live_Graphs  = 0
Virgin_Nodes = 0
TSP_Cost_Out = 0
TSP_Cost_In  = 0
Sort = 0
Writing Counter to a file:
Links  = 1849
Nodes  = 43
C_In   = 0
C_Out  = 0
Graphs = 0
Live_Graphs  = 0
Virgin_Nodes = 0
TSP_Cost_Out = 0
TSP_Cost_In  = 0
Sort = 0
***********************************************************
          L I N K     A R R A Y    D A T A 
***********************************************************
    From_Node    To_Node     Length 
    ==========  ==========  ========== 
         1           1  1.84467e+19
         2           1          36
         3           1          36
         4           1          36
         5           1          10
         6           1          74
         7           1          74
         8           1          74
         9           1          82
        10           1          82
        11           1          82
        12           1          82
        13           1         106
        14           1         106
        15           1         106
        16           1         130
        17           1         130
        18           1         130
        19           1         178
        20           1         178
        21           1         178
        22           1          70
        23           1          46
        24           1          46
        25           1          52
        26           1          56
        27           1         134
        28           1          37
        29           1          37
        30           1          75
        31           1          75
        32           1          83
        33           1          83
        34           1         107
        35           1         107
        36           1          31
        37           1          37
        38           1          41
        39           1        5048
        40           1        5048
        41           1        5126
        42           1        5126
        43           1        5126
         1           2          26
         2           2  1.84467e+19
         3           2           0
         4           2           0
         5           2          26
         6           2           6
         7           2           6
         8           2           6
         9           2          10
        10           2          10
        11           2          10
        12           2          10
        13           2          12
        14           2          12
        15           2          12
        16           2          16
        17           2          16
        18           2          16
        19           2          96
        20           2          96
        21           2          96
        22           2          46
        23           2          22
        24           2          22
        25           2          16
        26           2          22
        27           2          30
        28           2           1
        29           2           1
        30           2           7
        31           2           7
        32           2          11
        33           2          11
        34           2          13
        35           2          13
        36           2           7
        37           2           1
        38           2           7
        39           2        5014
        40           2        5014
        41           2        5022
        42           2        5022
        43           2        5022
         1           3          26
         2           3           0
         3           3  1.84467e+19
         4           3           0
         5           3          26
         6           3           6
         7           3           6
         8           3           6
         9           3          10
        10           3          10
        11           3          10
        12           3          10
        13           3          12
        14           3          12
        15           3          12
        16           3          16
        17           3          16
        18           3          16
        19           3          96
        20           3          96
        21           3          96
        22           3          46
        23           3          22
        24           3          22
        25           3          16
        26           3          22
        27           3          30
        28           3           1
        29           3           1
        30           3           7
        31           3           7
        32           3          11
        33           3          11
        34           3          13
        35           3          13
        36           3           7
        37           3           1
        38           3           7
        39           3        5014
        40           3        5014
        41           3        5022
        42           3        5022
        43           3        5022
         1           4          26
         2           4           0
         3           4           0
         4           4  1.84467e+19
         5           4          26
         6           4           6
         7           4           6
         8           4           6
         9           4          10
        10           4          10
        11           4          10
        12           4          10
        13           4          12
        14           4          12
        15           4          12
        16           4          16
        17           4          16
        18           4          16
        19           4          96
        20           4          96
        21           4          96
        22           4          46
        23           4          22
        24           4          22
        25           4          16
        26           4          22
        27           4          30
        28           4           1
        29           4           1
        30           4           7
        31           4           7
        32           4          11
        33           4          11
        34           4          13
        35           4          13
        36           4           7
        37           4           1
        38           4           7
        39           4        5014
        40           4        5014
        41           4        5022
        42           4        5022
        43           4        5022
         1           5          10
         2           5          36
         3           5          36
         4           5          36
         5           5  1.84467e+19
         6           5          36
         7           5          36
         8           5          36
         9           5          40
        10           5          40
        11           5          40
        12           5          40
        13           5          42
        14           5          42
        15           5          42
        16           5          46
        17           5          46
        18           5          46
        19           5         126
        20           5         126
        21           5         126
        22           5          76
        23           5          56
        24           5          56
        25           5          52
        26           5          46
        27           5          60
        28           5          37
        29           5          37
        30           5          37
        31           5          37
        32           5          41
        33           5          41
        34           5          43
        35           5          43
        36           5          41
        37           5          37
        38           5          31
        39           5        5038
        40           5        5038
        41           5        5052
        42           5        5052
        43           5        5052
         1           6          60
         2           6           6
         3           6           6
         4           6           6
         5           6          26
         6           6  1.84467e+19
         7           6           0
         8           6           0
         9           6           4
        10           6           4
        11           6           4
        12           6           4
        13           6           6
        14           6           6
        15           6           6
        16           6          12
        17           6          12
        18           6          12
        19           6          24
        20           6          24
        21           6          24
        22           6          56
        23           6          56
        24           6          56
        25           6          22
        26           6          22
        27           6          26
        28           6           7
        29           6           7
        30           6           1
        31           6           1
        32           6           5
        33           6           5
        34           6           7
        35           6           7
        36           6          41
        37           6           7
        38           6           7
        39           6        5014
        40           6        5014
        41           6        5018
        42           6        5018
        43           6        5018
         1           7          60
         2           7           6
         3           7           6
         4           7           6
         5           7          26
         6           7           0
         7           7  1.84467e+19
         8           7           0
         9           7           4
        10           7           4
        11           7           4
        12           7           4
        13           7           6
        14           7           6
        15           7           6
        16           7          12
        17           7          12
        18           7          12
        19           7          24
        20           7          24
        21           7          24
        22           7          56
        23           7          56
        24           7          56
        25           7          22
        26           7          22
        27           7          26
        28           7           7
        29           7           7
        30           7           1
        31           7           1
        32           7           5
        33           7           5
        34           7           7
        35           7           7
        36           7          41
        37           7           7
        38           7           7
        39           7        5014
        40           7        5014
        41           7        5018
        42           7        5018
        43           7        5018
         1           8          60
         2           8           6
         3           8           6
         4           8           6
         5           8          26
         6           8           0
         7           8           0
         8           8  1.84467e+19
         9           8           4
        10           8           4
        11           8           4
        12           8           4
        13           8           6
        14           8           6
        15           8           6
        16           8          12
        17           8          12
        18           8          12
        19           8          24
        20           8          24
        21           8          24
        22           8          56
        23           8          56
        24           8          56
        25           8          22
        26           8          22
        27           8          26
        28           8           7
        29           8           7
        30           8           1
        31           8           1
        32           8           5
        33           8           5
        34           8           7
        35           8           7
        36           8          41
        37           8           7
        38           8           7
        39           8        5014
        40           8        5014
        41           8        5018
        42           8        5018
        43           8        5018
         1           9          68
         2           9          10
         3           9          10
         4           9          10
         5           9          30
         6           9           4
         7           9           4
         8           9           4
         9           9  1.84467e+19
        10           9           0
        11           9           0
        12           9           0
        13           9           6
        14           9           6
        15           9           6
        16           9          16
        17           9          16
        18           9          16
        19           9          24
        20           9          24
        21           9          24
        22           9          56
        23           9          64
        24           9          64
        25           9          26
        26           9          26
        27           9          30
        28           9          11
        29           9          11
        30           9           5
        31           9           5
        32           9           1
        33           9           1
        34           9           7
        35           9           7
        36           9          49
        37           9          11
        38           9          11
        39           9        5018
        40           9        5018
        41           9        5022
        42           9        5022
        43           9        5022
         1          10          68
         2          10          10
         3          10          10
         4          10          10
         5          10          30
         6          10           4
         7          10           4
         8          10           4
         9          10           0
        10          10  1.84467e+19
        11          10           0
        12          10           0
        13          10           6
        14          10           6
        15          10           6
        16          10          16
        17          10          16
        18          10          16
        19          10          24
        20          10          24
        21          10          24
        22          10          56
        23          10          64
        24          10          64
        25          10          26
        26          10          26
        27          10          30
        28          10          11
        29          10          11
        30          10           5
        31          10           5
        32          10           1
        33          10           1
        34          10           7
        35          10           7
        36          10          49
        37          10          11
        38          10          11
        39          10        5018
        40          10        5018
        41          10        5022
        42          10        5022
        43          10        5022
         1          11          68
         2          11          10
         3          11          10
         4          11          10
         5          11          30
         6          11           4
         7          11           4
         8          11           4
         9          11           0
        10          11           0
        11          11  1.84467e+19
        12          11           0
        13          11           6
        14          11           6
        15          11           6
        16          11          16
        17          11          16
        18          11          16
        19          11          24
        20          11          24
        21          11          24
        22          11          56
        23          11          64
        24          11          64
        25          11          26
        26          11          26
        27          11          30
        28          11          11
        29          11          11
        30          11           5
        31          11           5
        32          11           1
        33          11           1
        34          11           7
        35          11           7
        36          11          49
        37          11          11
        38          11          11
        39          11        5018
        40          11        5018
        41          11        5022
        42          11        5022
        43          11        5022
         1          12          68
         2          12          10
         3          12          10
         4          12          10
         5          12          30
         6          12           4
         7          12           4
         8          12           4
         9          12           0
        10          12           0
        11          12           0
        12          12  1.84467e+19
        13          12           6
        14          12           6
        15          12           6
